Unnamed: 0,agent,group,fit_AS,fit_DB,fit_VS,fit_SG,r2_AS,r2_DB,r2_VS,r2_SG,id,model,lambda,beta,tau,par
12600,1,33,417.3284505710677,420.5284432002708,427.8433368937255,418.1992316873909,0.16801028357591946,0.18199792080406185,0.17665881587728485,0.19459072869882849,106,AS,0.953996985669332,0.37325146236034235,0.061807638483303895,
15240,4,33,407.0048644937219,401.4805000574185,419.2960465349965,404.7406927308536,0.2422579823164367,0.25254297745916293,0.21937485267311746,0.24647330805243772,107,DB,0.48313409857602274,0.5220460296605133,0.02513143158043301,0.21547314288386868
5040,2,34,300.99615675638324,304.2251735903502,303.182100834259,301.01973316072974,0.2014442109707639,0.19949925437821053,0.16732785116301718,0.18963745974684915,108,AS,1.2982786170160465,0.006737946999085468,0.07081382131492164,
5640,4,34,413.2798276932193,414.75494609915023,433.7366845412222,423.7705989554067,0.4396198791891882,0.4336082514560705,0.43555019398241945,0.43957598577719803,109,AS,0.7866837837778563,0.43408565013765477,0.05376232458097203,
8640,3,34,376.9344906010804,379.4619940055511,382.586386344672,377.0641845679575,0.29824155345692555,0.2935359695770179,0.28771912668000366,0.2980000954874612,110,AS,0.7987317719223578,0.40716547745577775,0.04644847518030909,
11280,1,34,406.075640087045,406.83565176596136,422.1549862249263,411.2612179652126,0.23057555861471546,0.22782925434480794,0.19248996963102757,0.21104434688545318,111,AS,0.6875035380536498,0.4887764788159017,0.0466033818088833,
1200,1,35,384.46790032903897,383.1184733207925,389.674948995587,385.1455748587045,0.2697205275526424,0.272780755096367,0.25983680158448363,0.26869032304956386,112,DB,0.9627443627960249,0.42976176658227083,0.057564948187915785,0.21428570000000002
1320,2,35,409.7806810475403,407.0754371891306,424.5823117984586,420.08085389041673,0.23709010099682098,0.24212659347743876,0.2095331390814903,0.21791373620776824,113,DB,0.9987945984462091,0.3428011039110678,0.06062663203136986,0.21937756831172978
11640,3,35,414.14248426441577,417.1555556197811,423.01891931413786,415.5457725217897,0.22184693361627916,0.21616657366517963,0.20509552056180086,0.2191881621768209,114,AS,0.4978527369154342,0.541430814714345,0.022724713529901883,
13920,4,35,446.78443845302456,433.8162668684244,423.1335120167411,423.720219519614,0.16819829098569714,0.1923418070942944,0.21223044460677845,0.21113814088807475,115,VS,1.9016292760127675,0.012800999054444045,0.11641207186970608,0.1521606250453685
2040,2,36,443.2849401728226,445.16328011207366,444.37695604775,444.5837631925388,0.19870819342751525,0.1907002906365866,0.20798494263485653,0.20714583086370078,116,AS,1.1310533675434273,0.2616295718415018,0.0737762438361579,
5160,3,36,401.1713561591103,403.8172317507447,403.43118198394535,401.4195365926798,0.17471348802399034,0.1712164853598227,0.17268042556062316,0.1722954019974318,117,AS,0.9256697733192012,0.43756285045648946,0.05166270508131596,
5880,4,36,405.57305622501406,408.90056095777067,410.9028233770704,411.6318819192019,0.25311852665204543,0.24819256314583854,0.24891129197377204,0.2526564762961696,118,AS,0.8363269132650079,0.3847749717756805,0.05472425957239869,
13560,1,36,426.4702855173053,430.9323230866208,421.3757409980119,421.9598989208576,0.24492365386268777,0.2387286661118977,0.2350009505539536,0.23364362453916176,119,VS,1.8132237985656001,0.05105371659112967,0.10349182465953043,0.12132559108420674
7440,2,37,409.7767148485207,411.7151397033396,425.35944987617927,418.17506319643,0.402797221086063,0.3928250149740305,0.40322687116405886,0.40061103768069595,120,AS,0.635951249064149,0.4630411100358318,0.04334692888700343,
7680,3,37,362.9720587385101,365.0721912232275,358.7922033634123,357.7945149823362,0.23709748507477654,0.23348861921405623,0.20808630090729968,0.22146184536253327,121,SG,1.7276929396840417,0.006737946999085468,0.0768200203192099,9.381858439415625
8880,1,37,315.5361124606026,320.88717624145823,315.4279044655559,316.6489336457338,0.3242361353754335,0.3203262100521771,0.3320179884240252,0.3338754365108839,122,VS,1.3362037272181277,0.006737946999085468,0.07281318832912549,0.116
12000,4,37,418.680966996237,421.2347266348237,429.19737307126456,420.1419859598245,0.22051997807921137,0.2157655116095571,0.2009410406923487,0.21779992347072447,123,AS,0.89129643693103,0.38171237511672457,0.052041686455027325,
